,CustomerID,Date,State
12578,UID334,2013-03-31,1
12579,UID334,2013-04-30,0
12580,UID334,2013-05-31,1
12581,UID334,2013-06-30,0
12582,UID334,2013-07-31,1
12583,UID334,2013-08-31,2
12584,UID334,2013-09-30,3
12585,UID334,2013-10-31,4
12586,UID334,2013-11-30,5
12587,UID334,2013-12-31,5
12588,UID334,2014-01-31,6
12589,UID334,2014-02-28,7
12590,UID334,2014-03-31,7
12591,UID334,2014-04-30,7
12592,UID334,2014-05-31,7
12593,UID334,2014-06-30,7
12594,UID334,2014-07-31,7
12595,UID334,2014-08-31,7
12596,UID334,2014-09-30,7
12597,UID334,2014-10-31,7
12598,UID334,2014-11-30,7
12599,UID334,2014-12-31,7
12600,UID334,2015-01-31,7
12601,UID334,2015-02-28,7
12602,UID334,2015-03-31,7
12603,UID334,2015-04-30,7
12604,UID334,2015-05-31,7
12605,UID334,2015-06-30,7
12606,UID334,2015-07-31,7
12607,UID334,2015-08-31,7
12608,UID334,2015-09-30,7
12609,UID334,2015-10-31,7
12610,UID334,2015-11-30,7
12611,UID334,2015-12-31,7
12612,UID334,2016-01-31,7
12613,UID334,2016-02-29,7
12614,UID334,2016-03-31,7
12615,UID334,2016-04-30,7
12616,UID334,2016-05-31,7
12617,UID334,2016-06-30,7
12618,UID334,2016-07-31,7
12619,UID334,2016-08-31,7
12620,UID334,2016-09-30,7
12621,UID334,2016-10-31,7
12622,UID334,2016-11-30,7
12623,UID334,2016-12-31,7
12624,UID335,2013-01-31,0
12625,UID335,2013-02-28,0
12626,UID335,2013-03-31,0
12627,UID335,2013-04-30,0
12628,UID335,2013-05-31,0
12629,UID335,2013-06-30,0
12630,UID335,2013-07-31,0
12631,UID335,2013-08-31,0
12632,UID335,2013-09-30,0
12633,UID335,2013-10-31,0
12634,UID335,2013-11-30,0
12635,UID335,2013-12-31,0
12636,UID335,2014-01-31,0
12637,UID335,2014-02-28,0
12638,UID335,2014-03-31,0
12639,UID335,2014-04-30,0
12640,UID335,2014-05-31,0
12641,UID335,2014-06-30,0
12642,UID335,2014-07-31,0
12643,UID335,2014-08-31,0
12644,UID335,2014-09-30,0
12645,UID335,2014-10-31,0
12646,UID335,2014-11-30,0
12647,UID335,2014-12-31,0
12648,UID335,2015-01-31,0
12649,UID335,2015-02-28,0
12650,UID335,2015-03-31,0
12651,UID335,2015-04-30,0
12652,UID335,2015-05-31,0
12653,UID335,2015-06-30,0
12654,UID335,2015-07-31,0
12655,UID335,2015-08-31,0
12656,UID335,2015-09-30,0
12657,UID335,2015-10-31,0
12658,UID335,2015-11-30,0
12659,UID335,2015-12-31,0
12660,UID335,2016-01-31,0
12661,UID335,2016-02-29,0
12662,UID335,2016-03-31,0
12663,UID335,2016-04-30,0
12664,UID335,2016-05-31,0
12665,UID335,2016-06-30,0
12666,UID335,2016-07-31,0
12667,UID335,2016-08-31,0
12668,UID335,2016-09-30,0
12669,UID335,2016-10-31,0
12670,UID335,2016-11-30,0
12671,UID335,2016-12-31,0
12672,UID336,2013-01-31,0
12673,UID336,2013-02-28,0
12674,UID336,2013-03-31,0
12675,UID336,2013-04-30,0
12676,UID336,2013-05-31,0
12677,UID336,2013-06-30,0
12678,UID336,2013-07-31,0
12679,UID336,2013-08-31,0
12680,UID336,2013-09-30,0
12681,UID336,2013-10-31,0
12682,UID336,2013-11-30,0
12683,UID336,2013-12-31,0
12684,UID336,2014-01-31,0
12685,UID336,2014-02-28,0
12686,UID336,2014-03-31,0
12687,UID336,2014-04-30,0
12688,UID336,2014-05-31,0
12689,UID336,2014-06-30,0
12690,UID336,2014-07-31,0
12691,UID336,2014-08-31,0
12692,UID336,2014-09-30,0
12693,UID336,2014-10-31,0
12694,UID336,2014-11-30,0
12695,UID336,2014-12-31,0
12696,UID336,2015-01-31,0
12697,UID336,2015-02-28,0
12698,UID336,2015-03-31,0
12699,UID336,2015-04-30,1
12700,UID336,2015-05-31,0
12701,UID336,2015-06-30,0
12702,UID336,2015-07-31,0
12703,UID336,2015-08-31,0
12704,UID336,2015-09-30,0
12705,UID336,2015-10-31,0
12706,UID336,2015-11-30,0
12707,UID336,2015-12-31,0
12708,UID336,2016-01-31,0
12709,UID336,2016-02-29,0
12710,UID336,2016-03-31,0
12711,UID336,2016-04-30,0
12712,UID336,2016-05-31,0
12713,UID336,2016-06-30,0
12714,UID336,2016-07-31,0
12715,UID336,2016-08-31,0
12716,UID336,2016-09-30,0
12717,UID336,2016-10-31,0
12718,UID336,2016-11-30,0
12719,UID336,2016-12-31,0
12720,UID337,2013-01-31,0
12721,UID337,2013-02-28,0
12722,UID337,2013-03-31,0
12723,UID337,2013-04-30,0
12724,UID337,2013-05-31,0
12725,UID337,2013-06-30,1
12726,UID337,2013-07-31,0
12727,UID337,2013-08-31,0
12728,UID337,2013-09-30,0
12729,UID337,2013-10-31,0
12730,UID337,2013-11-30,0
12731,UID337,2013-12-31,0
12732,UID337,2014-01-31,0
12733,UID337,2014-02-28,0
12734,UID337,2014-03-31,0
12735,UID337,2014-04-30,0
12736,UID337,2014-05-31,0
12737,UID337,2014-06-30,0
12738,UID337,2014-07-31,0
12739,UID337,2014-08-31,0
12740,UID337,2014-09-30,0
12741,UID337,2014-10-31,0
12742,UID337,2014-11-30,0
12743,UID337,2014-12-31,0
12744,UID337,2015-01-31,0
12745,UID337,2015-02-28,0
12746,UID337,2015-03-31,0
12747,UID337,2015-04-30,0
12748,UID337,2015-05-31,0
12749,UID337,2015-06-30,0
12750,UID337,2015-07-31,0
12751,UID337,2015-08-31,0
12752,UID337,2015-09-30,0
12753,UID337,2015-10-31,0
12754,UID337,2015-11-30,0
12755,UID337,2015-12-31,0
12756,UID337,2016-01-31,0
12757,UID337,2016-02-29,0
12758,UID337,2016-03-31,0
12759,UID337,2016-04-30,0
12760,UID337,2016-05-31,0
12761,UID337,2016-06-30,0
12762,UID337,2016-07-31,0
12763,UID337,2016-08-31,0
12764,UID337,2016-09-30,0
12765,UID337,2016-10-31,0
12766,UID337,2016-11-30,0
12767,UID337,2016-12-31,0
12768,UID338,2013-01-31,1
12769,UID338,2013-02-28,2
12770,UID338,2013-03-31,2
12771,UID338,2013-04-30,2
12772,UID338,2013-05-31,3
12773,UID338,2013-06-30,4
12774,UID338,2013-07-31,5
12775,UID338,2013-08-31,6
12776,UID338,2013-09-30,7
12777,UID338,2013-10-31,7
12778,UID338,2013-11-30,7
12779,UID338,2013-12-31,7
12780,UID338,2014-01-31,7
12781,UID338,2014-02-28,7
12782,UID338,2014-03-31,7
12783,UID338,2014-04-30,7
12784,UID338,2014-05-31,7
12785,UID338,2014-06-30,7
12786,UID338,2014-07-31,7
12787,UID338,2014-08-31,7
12788,UID338,2014-09-30,7
12789,UID338,2014-10-31,7
12790,UID338,2014-11-30,7
12791,UID338,2014-12-31,7
12792,UID338,2015-01-31,7
12793,UID338,2015-02-28,7
12794,UID338,2015-03-31,7
12795,UID338,2015-04-30,7
12796,UID338,2015-05-31,7
12797,UID338,2015-06-30,7
12798,UID338,2015-07-31,7
12799,UID338,2015-08-31,7
12800,UID338,2015-09-30,7
12801,UID338,2015-10-31,7
12802,UID338,2015-11-30,7
12803,UID338,2015-12-31,7
12804,UID338,2016-01-31,7
12805,UID338,2016-02-29,7
12806,UID338,2016-03-31,7
12807,UID338,2016-04-30,7
12808,UID338,2016-05-31,7
12809,UID338,2016-06-30,7
12810,UID338,2016-07-31,7
12811,UID338,2016-08-31,7
12812,UID338,2016-09-30,7
12813,UID338,2016-10-31,7
12814,UID338,2016-11-30,7
12815,UID338,2016-12-31,7
12816,UID339,2013-01-31,0
12817,UID339,2013-02-28,0
12818,UID339,2013-03-31,0
12819,UID339,2013-04-30,0
12820,UID339,2013-05-31,0
12821,UID339,2013-06-30,0
12822,UID339,2013-07-31,0
12823,UID339,2013-08-31,0
12824,UID339,2013-09-30,0
12825,UID339,2013-10-31,0
12826,UID339,2013-11-30,0
12827,UID339,2013-12-31,0
12828,UID339,2014-01-31,1
12829,UID339,2014-02-28,2
12830,UID339,2014-03-31,2
12831,UID339,2014-04-30,2
12832,UID339,2014-05-31,2
12833,UID339,2014-06-30,3
12834,UID339,2014-07-31,3
12835,UID339,2014-08-31,3
12836,UID339,2014-09-30,2
12837,UID339,2014-10-31,2
12838,UID339,2014-11-30,2
12839,UID339,2014-12-31,2
12840,UID339,2015-01-31,2
12841,UID339,2015-02-28,2
12842,UID339,2015-03-31,2
12843,UID339,2015-04-30,2
12844,UID339,2015-05-31,1
12845,UID339,2015-06-30,1
12846,UID339,2015-07-31,2
12847,UID339,2015-08-31,1
12848,UID339,2015-09-30,1
12849,UID339,2015-10-31,1
12850,UID339,2015-11-30,1
12851,UID339,2015-12-31,1
12852,UID339,2016-01-31,1
12853,UID339,2016-02-29,1
12854,UID339,2016-03-31,0
12855,UID339,2016-04-30,0
12856,UID339,2016-05-31,1
12857,UID339,2016-06-30,1
12858,UID339,2016-07-31,1
12859,UID339,2016-08-31,1
12860,UID339,2016-09-30,1
12861,UID339,2016-10-31,2
12862,UID339,2016-11-30,1
12863,UID339,2016-12-31,1
12864,UID34,2013-01-31,0
12865,UID34,2013-02-28,0
12866,UID34,2013-03-31,1
12867,UID34,2013-04-30,2
12868,UID34,2013-05-31,2
12869,UID34,2013-06-30,1
12870,UID34,2013-07-31,2
12871,UID34,2013-08-31,1
12872,UID34,2013-09-30,1
12873,UID34,2013-10-31,0
12874,UID34,2013-11-30,0
12875,UID34,2013-12-31,0
12876,UID34,2014-01-31,1
12877,UID34,2014-02-28,2
12878,UID34,2014-03-31,1
12879,UID34,2014-04-30,1
12880,UID34,2014-05-31,0
12881,UID34,2014-06-30,0
12882,UID34,2014-07-31,1
12883,UID34,2014-08-31,2
12884,UID34,2014-09-30,1
12885,UID34,2014-10-31,0
12886,UID34,2014-11-30,0
12887,UID34,2014-12-31,0
12888,UID34,2015-01-31,0
12889,UID34,2015-02-28,1
12890,UID34,2015-03-31,1
12891,UID34,2015-04-30,1
12892,UID34,2015-05-31,1
12893,UID34,2015-06-30,2
12894,UID34,2015-07-31,1
12895,UID34,2015-08-31,0
12896,UID34,2015-09-30,0
12897,UID34,2015-10-31,0
12898,UID34,2015-11-30,0
12899,UID34,2015-12-31,0
12900,UID34,2016-01-31,0
12901,UID34,2016-02-29,0
12902,UID34,2016-03-31,0
12903,UID34,2016-04-30,0
12904,UID34,2016-05-31,0
12905,UID34,2016-06-30,0
12906,UID34,2016-07-31,0
12907,UID34,2016-08-31,0
12908,UID34,2016-09-30,0
12909,UID34,2016-10-31,0
12910,UID34,2016-11-30,0
12911,UID34,2016-12-31,0
12912,UID340,2013-01-31,0
12913,UID340,2013-02-28,0
12914,UID340,2013-03-31,0
12915,UID340,2013-04-30,0
12916,UID340,2013-05-31,0
12917,UID340,2013-06-30,0
12918,UID340,2013-07-31,0
12919,UID340,2013-08-31,0
12920,UID340,2013-09-30,0
12921,UID340,2013-10-31,0
12922,UID340,2013-11-30,0
12923,UID340,2013-12-31,0
12924,UID340,2014-01-31,0
12925,UID340,2014-02-28,0
12926,UID340,2014-03-31,0
12927,UID340,2014-04-30,0
12928,UID340,2014-05-31,0
12929,UID340,2014-06-30,0
12930,UID340,2014-07-31,0
12931,UID340,2014-08-31,0
12932,UID340,2014-09-30,0
12933,UID340,2014-10-31,0
12934,UID340,2014-11-30,0
12935,UID340,2014-12-31,0
12936,UID340,2015-01-31,0
12937,UID340,2015-02-28,0
12938,UID340,2015-03-31,0
12939,UID340,2015-04-30,0
12940,UID340,2015-05-31,0
12941,UID340,2015-06-30,0
12942,UID340,2015-07-31,0
12943,UID340,2015-08-31,0
12944,UID340,2015-09-30,0
12945,UID340,2015-10-31,0
12946,UID340,2015-11-30,0
12947,UID340,2015-12-31,0
12948,UID340,2016-01-31,0
12949,UID340,2016-02-29,0
12950,UID340,2016-03-31,0
12951,UID340,2016-04-30,0
12952,UID340,2016-05-31,0
12953,UID340,2016-06-30,0
12954,UID340,2016-07-31,0
12955,UID340,2016-08-31,0
12956,UID340,2016-09-30,0
12957,UID340,2016-10-31,0
12958,UID340,2016-11-30,0
12959,UID340,2016-12-31,0
12960,UID341,2013-01-31,0
12961,UID341,2013-02-28,0
12962,UID341,2013-03-31,0
12963,UID341,2013-04-30,0
12964,UID341,2013-05-31,0
12965,UID341,2013-06-30,0
12966,UID341,2013-07-31,0
12967,UID341,2013-08-31,0
12968,UID341,2013-09-30,0
12969,UID341,2013-10-31,0
12970,UID341,2013-11-30,0
12971,UID341,2013-12-31,0
12972,UID341,2014-01-31,0
12973,UID341,2014-02-28,0
12974,UID341,2014-03-31,0
12975,UID341,2014-04-30,0
12976,UID341,2014-05-31,0
12977,UID341,2014-06-30,0
12978,UID341,2014-07-31,0
12979,UID341,2014-08-31,0
12980,UID341,2014-09-30,0
12981,UID341,2014-10-31,0
12982,UID341,2014-11-30,0
12983,UID341,2014-12-31,0
12984,UID341,2015-01-31,0
12985,UID341,2015-02-28,0
12986,UID341,2015-03-31,0
12987,UID341,2015-04-30,0
12988,UID341,2015-05-31,0
12989,UID341,2015-06-30,0
12990,UID341,2015-07-31,0
12991,UID341,2015-08-31,0
12992,UID341,2015-09-30,0
12993,UID341,2015-10-31,0
12994,UID341,2015-11-30,0
12995,UID341,2015-12-31,0
12996,UID341,2016-01-31,0
12997,UID341,2016-02-29,0
12998,UID341,2016-03-31,0
12999,UID341,2016-04-30,0
13000,UID341,2016-05-31,0
13001,UID341,2016-06-30,0
13002,UID341,2016-07-31,0
13003,UID341,2016-08-31,0
13004,UID341,2016-09-30,0
13005,UID341,2016-10-31,0
13006,UID341,2016-11-30,0
13007,UID341,2016-12-31,0
13008,UID342,2013-01-31,0
13009,UID342,2013-02-28,0
13010,UID342,2013-03-31,0
13011,UID342,2013-04-30,0
13012,UID342,2013-05-31,0
13013,UID342,2013-06-30,0
13014,UID342,2013-07-31,0
13015,UID342,2013-08-31,0
13016,UID342,2013-09-30,0
13017,UID342,2013-10-31,0
13018,UID342,2013-11-30,0
13019,UID342,2013-12-31,0
13020,UID342,2014-01-31,0
13021,UID342,2014-02-28,0
13022,UID342,2014-03-31,0
13023,UID342,2014-04-30,0
13024,UID342,2014-05-31,0
13025,UID342,2014-06-30,0
13026,UID342,2014-07-31,0
13027,UID342,2014-08-31,0
13028,UID342,2014-09-30,0
13029,UID342,2014-10-31,0
13030,UID342,2014-11-30,0
13031,UID342,2014-12-31,0
13032,UID342,2015-01-31,0
13033,UID342,2015-02-28,0
13034,UID342,2015-03-31,0
13035,UID342,2015-04-30,0
13036,UID342,2015-05-31,0
13037,UID342,2015-06-30,0
13038,UID342,2015-07-31,0
13039,UID342,2015-08-31,0
13040,UID342,2015-09-30,0
13041,UID342,2015-10-31,0
13042,UID342,2015-11-30,0
13043,UID342,2015-12-31,0
13044,UID342,2016-01-31,0
13045,UID342,2016-02-29,0
13046,UID342,2016-03-31,0
13047,UID342,2016-04-30,0
13048,UID342,2016-05-31,0
13049,UID342,2016-06-30,0
13050,UID342,2016-07-31,0
13051,UID342,2016-08-31,0
13052,UID342,2016-09-30,0
13053,UID342,2016-10-31,0
13054,UID342,2016-11-30,0
13055,UID342,2016-12-31,0
13056,UID343,2013-01-31,1
13057,UID343,2013-02-28,2
13058,UID343,2013-03-31,3
13059,UID343,2013-04-30,3
13060,UID343,2013-05-31,4
13061,UID343,2013-06-30,3
13062,UID343,2013-07-31,2
13063,UID343,2013-08-31,3
13064,UID343,2013-09-30,4
13065,UID343,2013-10-31,5
13066,UID343,2013-11-30,4
13067,UID343,2013-12-31,5
13068,UID343,2014-01-31,6
13069,UID343,2014-02-28,5
13070,UID343,2014-03-31,4
13071,UID343,2014-04-30,4
13072,UID343,2014-05-31,4
13073,UID343,2014-06-30,4
13074,UID343,2014-07-31,3
13075,UID343,2014-08-31,2
13076,UID343,2014-09-30,3
13077,UID343,2014-10-31,4
13078,UID343,2014-11-30,4
13079,UID343,2014-12-31,3
13080,UID343,2015-01-31,2
13081,UID343,2015-02-28,2
13082,UID343,2015-03-31,3
13083,UID343,2015-04-30,2
13084,UID343,2015-05-31,2
13085,UID343,2015-06-30,3
13086,UID343,2015-07-31,4
13087,UID343,2015-08-31,4
13088,UID343,2015-09-30,5
13089,UID343,2015-10-31,6
13090,UID343,2015-11-30,7
13091,UID343,2015-12-31,7
13092,UID343,2016-01-31,7
13093,UID343,2016-02-29,7
13094,UID343,2016-03-31,7
13095,UID343,2016-04-30,7
13096,UID343,2016-05-31,7
13097,UID343,2016-06-30,7
13098,UID343,2016-07-31,7
13099,UID343,2016-08-31,7
13100,UID343,2016-09-30,7
13101,UID343,2016-10-31,7
13102,UID343,2016-11-30,7
13103,UID343,2016-12-31,7
13104,UID344,2013-01-31,0
13105,UID344,2013-02-28,0
13106,UID344,2013-03-31,0
13107,UID344,2013-04-30,0
13108,UID344,2013-05-31,0
13109,UID344,2013-06-30,0
13110,UID344,2013-07-31,0
13111,UID344,2013-08-31,0
13112,UID344,2013-09-30,0
13113,UID344,2013-10-31,0
13114,UID344,2013-11-30,0
13115,UID344,2013-12-31,0
13116,UID344,2014-01-31,0
13117,UID344,2014-02-28,0
13118,UID344,2014-03-31,0
13119,UID344,2014-04-30,0
13120,UID344,2014-05-31,0
13121,UID344,2014-06-30,0
13122,UID344,2014-07-31,0
13123,UID344,2014-08-31,0
13124,UID344,2014-09-30,0
13125,UID344,2014-10-31,0
13126,UID344,2014-11-30,0
13127,UID344,2014-12-31,0
13128,UID344,2015-01-31,0
13129,UID344,2015-02-28,0
13130,UID344,2015-03-31,0
13131,UID344,2015-04-30,0
13132,UID344,2015-05-31,0
13133,UID344,2015-06-30,0
13134,UID344,2015-07-31,0
13135,UID344,2015-08-31,0
13136,UID344,2015-09-30,0
13137,UID344,2015-10-31,0
13138,UID344,2015-11-30,0
13139,UID344,2015-12-31,0
13140,UID344,2016-01-31,0
13141,UID344,2016-02-29,0
13142,UID344,2016-03-31,0
13143,UID344,2016-04-30,0
13144,UID344,2016-05-31,0
13145,UID344,2016-06-30,0
13146,UID344,2016-07-31,0
13147,UID344,2016-08-31,0
13148,UID344,2016-09-30,0
13149,UID344,2016-10-31,0
13150,UID344,2016-11-30,0
13151,UID344,2016-12-31,0
13152,UID345,2013-01-31,0
13153,UID345,2013-02-28,0
13154,UID345,2013-03-31,0
13155,UID345,2013-04-30,0
13156,UID345,2013-05-31,0
13157,UID345,2013-06-30,0
13158,UID345,2013-07-31,0
13159,UID345,2013-08-31,0
13160,UID345,2013-09-30,0
13161,UID345,2013-10-31,0
13162,UID345,2013-11-30,0
13163,UID345,2013-12-31,0
13164,UID345,2014-01-31,0
13165,UID345,2014-02-28,0
13166,UID345,2014-03-31,0
13167,UID345,2014-04-30,0
13168,UID345,2014-05-31,0
13169,UID345,2014-06-30,0
13170,UID345,2014-07-31,0
13171,UID345,2014-08-31,0
13172,UID345,2014-09-30,0
13173,UID345,2014-10-31,0
13174,UID345,2014-11-30,0
13175,UID345,2014-12-31,0
13176,UID345,2015-01-31,0
13177,UID345,2015-02-28,0
13178,UID345,2015-03-31,0
13179,UID345,2015-04-30,0
13180,UID345,2015-05-31,0
13181,UID345,2015-06-30,0
13182,UID345,2015-07-31,0
13183,UID345,2015-08-31,0
13184,UID345,2015-09-30,0
13185,UID345,2015-10-31,0
13186,UID345,2015-11-30,0
13187,UID345,2015-12-31,0
13188,UID345,2016-01-31,0
13189,UID345,2016-02-29,0
13190,UID345,2016-03-31,0
13191,UID345,2016-04-30,0
13192,UID345,2016-05-31,0
13193,UID345,2016-06-30,0
13194,UID345,2016-07-31,0
13195,UID345,2016-08-31,0
13196,UID345,2016-09-30,0
13197,UID345,2016-10-31,0
13198,UID345,2016-11-30,0
13199,UID345,2016-12-31,0
13200,UID346,2013-01-31,0
13201,UID346,2013-02-28,0
13202,UID346,2013-03-31,1
13203,UID346,2013-04-30,0
13204,UID346,2013-05-31,0
13205,UID346,2013-06-30,0
13206,UID346,2013-07-31,0
13207,UID346,2013-08-31,0
13208,UID346,2013-09-30,0
13209,UID346,2013-10-31,0
13210,UID346,2013-11-30,0
13211,UID346,2013-12-31,0
13212,UID346,2014-01-31,0
13213,UID346,2014-02-28,0
13214,UID346,2014-03-31,0
13215,UID346,2014-04-30,0
13216,UID346,2014-05-31,0
13217,UID346,2014-06-30,0
13218,UID346,2014-07-31,0
13219,UID346,2014-08-31,0
13220,UID346,2014-09-30,0
13221,UID346,2014-10-31,0
13222,UID346,2014-11-30,0
13223,UID346,2014-12-31,0
13224,UID346,2015-01-31,0
13225,UID346,2015-02-28,0
13226,UID346,2015-03-31,0
13227,UID346,2015-04-30,0
13228,UID346,2015-05-31,0
13229,UID346,2015-06-30,0
13230,UID346,2015-07-31,0
13231,UID346,2015-08-31,0
13232,UID346,2015-09-30,0
13233,UID346,2015-10-31,0
13234,UID346,2015-11-30,0
13235,UID346,2015-12-31,0
13236,UID346,2016-01-31,0
13237,UID346,2016-02-29,0
13238,UID346,2016-03-31,0
13239,UID346,2016-04-30,0
13240,UID346,2016-05-31,0
13241,UID346,2016-06-30,0
13242,UID346,2016-07-31,0
13243,UID346,2016-08-31,0
13244,UID346,2016-09-30,0
13245,UID346,2016-10-31,0
13246,UID346,2016-11-30,0
13247,UID346,2016-12-31,0
13248,UID347,2013-01-31,1
13249,UID347,2013-02-28,0
13250,UID347,2013-03-31,0
13251,UID347,2013-04-30,0
13252,UID347,2013-05-31,0
13253,UID347,2013-06-30,0
13254,UID347,2013-07-31,0
13255,UID347,2013-08-31,0
13256,UID347,2013-09-30,0
13257,UID347,2013-10-31,0
13258,UID347,2013-11-30,0
13259,UID347,2013-12-31,1
13260,UID347,2014-01-31,0
13261,UID347,2014-02-28,1
13262,UID347,2014-03-31,1
13263,UID347,2014-04-30,1
13264,UID347,2014-05-31,1
13265,UID347,2014-06-30,0
13266,UID347,2014-07-31,1
13267,UID347,2014-08-31,1
13268,UID347,2014-09-30,0
13269,UID347,2014-10-31,0
13270,UID347,2014-11-30,0
13271,UID347,2014-12-31,0
13272,UID347,2015-01-31,0
13273,UID347,2015-02-28,0
13274,UID347,2015-03-31,0
13275,UID347,2015-04-30,1
13276,UID347,2015-05-31,1
13277,UID347,2015-06-30,1
13278,UID347,2015-07-31,0
13279,UID347,2015-08-31,1
13280,UID347,2015-09-30,0
13281,UID347,2015-10-31,0
13282,UID347,2015-11-30,1
13283,UID347,2015-12-31,0
13284,UID347,2016-01-31,0
13285,UID347,2016-02-29,0
13286,UID347,2016-03-31,0
13287,UID347,2016-04-30,0
13288,UID347,2016-05-31,0
13289,UID347,2016-06-30,0
13290,UID347,2016-07-31,0
13291,UID347,2016-08-31,0
13292,UID347,2016-09-30,0
13293,UID347,2016-10-31,0
13294,UID347,2016-11-30,1
13295,UID347,2016-12-31,0
13296,UID348,2013-01-31,1
13297,UID348,2013-02-28,1
13298,UID348,2013-03-31,1
13299,UID348,2013-04-30,0
13300,UID348,2013-05-31,0
13301,UID348,2013-06-30,0
13302,UID348,2013-07-31,0
13303,UID348,2013-08-31,0
13304,UID348,2013-09-30,0
13305,UID348,2013-10-31,0
13306,UID348,2013-11-30,0
13307,UID348,2013-12-31,0
13308,UID348,2014-01-31,0
13309,UID348,2014-02-28,0
13310,UID348,2014-03-31,0
13311,UID348,2014-04-30,0
13312,UID348,2014-05-31,0
13313,UID348,2014-06-30,0
13314,UID348,2014-07-31,0
13315,UID348,2014-08-31,0
13316,UID348,2014-09-30,0
13317,UID348,2014-10-31,0
13318,UID348,2014-11-30,0
13319,UID348,2014-12-31,0
13320,UID348,2015-01-31,0
13321,UID348,2015-02-28,0
13322,UID348,2015-03-31,0
13323,UID348,2015-04-30,0
13324,UID348,2015-05-31,0
13325,UID348,2015-06-30,0
13326,UID348,2015-07-31,0
13327,UID348,2015-08-31,0
13328,UID348,2015-09-30,0
13329,UID348,2015-10-31,0
13330,UID348,2015-11-30,0
13331,UID348,2015-12-31,0
13332,UID348,2016-01-31,0
13333,UID348,2016-02-29,0
13334,UID348,2016-03-31,0
13335,UID348,2016-04-30,0
13336,UID348,2016-05-31,0
13337,UID348,2016-06-30,0
13338,UID348,2016-07-31,0
13339,UID348,2016-08-31,0
13340,UID348,2016-09-30,0
13341,UID348,2016-10-31,0
13342,UID348,2016-11-30,0
13343,UID348,2016-12-31,0
13344,UID349,2013-01-31,0
13345,UID349,2013-02-28,0
13346,UID349,2013-03-31,0
13347,UID349,2013-04-30,0
13348,UID349,2013-05-31,0
13349,UID349,2013-06-30,0
13350,UID349,2013-07-31,0
13351,UID349,2013-08-31,0
13352,UID349,2013-09-30,0
13353,UID349,2013-10-31,0
13354,UID349,2013-11-30,0
13355,UID349,2013-12-31,0
13356,UID349,2014-01-31,0
13357,UID349,2014-02-28,0
13358,UID349,2014-03-31,0
13359,UID349,2014-04-30,0
13360,UID349,2014-05-31,1
13361,UID349,2014-06-30,0
13362,UID349,2014-07-31,1
13363,UID349,2014-08-31,0
13364,UID349,2014-09-30,0
13365,UID349,2014-10-31,1
13366,UID349,2014-11-30,1
13367,UID349,2014-12-31,1
13368,UID349,2015-01-31,2
13369,UID349,2015-02-28,3
13370,UID349,2015-03-31,2
13371,UID349,2015-04-30,2
13372,UID349,2015-05-31,2
13373,UID349,2015-06-30,2
13374,UID349,2015-07-31,2
13375,UID349,2015-08-31,3
13376,UID349,2015-09-30,2
13377,UID349,2015-10-31,3
13378,UID349,2015-11-30,3
13379,UID349,2015-12-31,4
13380,UID349,2016-01-31,4
13381,UID349,2016-02-29,3
13382,UID349,2016-03-31,2
13383,UID349,2016-04-30,3
13384,UID349,2016-05-31,4
13385,UID349,2016-06-30,5
13386,UID349,2016-07-31,5
13387,UID349,2016-08-31,4
13388,UID349,2016-09-30,3
13389,UID349,2016-10-31,4
13390,UID349,2016-11-30,5
13391,UID349,2016-12-31,5
13392,UID35,2013-01-31,0
13393,UID35,2013-02-28,0
13394,UID35,2013-03-31,0
13395,UID35,2013-04-30,0
13396,UID35,2013-05-31,0
13397,UID35,2013-06-30,0
13398,UID35,2013-07-31,1
13399,UID35,2013-08-31,2
13400,UID35,2013-09-30,2
13401,UID35,2013-10-31,1
13402,UID35,2013-11-30,2
13403,UID35,2013-12-31,3
13404,UID35,2014-01-31,2
13405,UID35,2014-02-28,3
13406,UID35,2014-03-31,2
13407,UID35,2014-04-30,3
13408,UID35,2014-05-31,2
13409,UID35,2014-06-30,1
13410,UID35,2014-07-31,1
13411,UID35,2014-08-31,1
13412,UID35,2014-09-30,2
13413,UID35,2014-10-31,3
13414,UID35,2014-11-30,4
13415,UID35,2014-12-31,3
13416,UID35,2015-01-31,2
13417,UID35,2015-02-28,1
13418,UID35,2015-03-31,2
13419,UID35,2015-04-30,2
13420,UID35,2015-05-31,2
13421,UID35,2015-06-30,1
13422,UID35,2015-07-31,1
13423,UID35,2015-08-31,0
13424,UID35,2015-09-30,0
13425,UID35,2015-10-31,1
13426,UID35,2015-11-30,2
13427,UID35,2015-12-31,3
13428,UID35,2016-01-31,2
13429,UID35,2016-02-29,2
13430,UID35,2016-03-31,2
13431,UID35,2016-04-30,1
13432,UID35,2016-05-31,2
13433,UID35,2016-06-30,3
13434,UID35,2016-07-31,2
13435,UID35,2016-08-31,1
13436,UID35,2016-09-30,0
13437,UID35,2016-10-31,1
13438,UID35,2016-11-30,2
13439,UID35,2016-12-31,2
13440,UID350,2013-01-31,1
13441,UID350,2013-02-28,1
13442,UID350,2013-03-31,2
13443,UID350,2013-04-30,3
13444,UID350,2013-05-31,4
13445,UID350,2013-06-30,5
13446,UID350,2013-07-31,5
13447,UID350,2013-08-31,6
13448,UID350,2013-09-30,7
13449,UID350,2013-10-31,7
13450,UID350,2013-11-30,7
13451,UID350,2013-12-31,7
